,fecha,hora_declarada,ruta,operador,tipo_aeronave,total_abordo,pasajeros_abordo,tripulacion_abordo,total_fatalidades,pasajeros_fatalidades,tripulacion_fatalidades,tierra_fatalidades
4725,2009-09-24,08:00:00,"Merebank, South Africa",SA Airlink,British Aerospace Jetstream 41,3,0,3,1,0,1,0
4726,2009-09-25,23:30:00,"Georgetown, South Carolina",Omniflight Helicopters Inc.,Eurocopter AS350-B2,3,2,1,3,2,1,0
4727,2009-10-17,12:38:00,"Manila, Philippines",Victoria Air,Douglas DC-3C,4,0,4,4,0,4,0
4728,2009-10-21,15:31:00,"Sharjah, United Arab Emirates",Azzi,Boeing 707-330C,6,0,6,6,0,6,0
4729,2009-10-22,10:45:00,"Off Bonaire, Netherlands Antilles",Divi Divi Air,Britten-Norman BN-2A-8 Island,10,9,1,1,0,1,0
4730,2009-11-01,21:19:00,"Off Mongokhto, Russia",Military - Russian Navy,Tupolev Tu-142M3,11,0,11,11,0,11,0
4731,2009-11-01,08:49:00,"Mirny, Russia",Russian Ministry of Interior,Ilyushin Il-76,11,0,11,11,0,11,0
4732,2009-11-12,13:30:00,"Kigali, Rwanda",Rwandair,Canadair CRJ-100ER,15,12,3,1,1,0,0
4733,2009-11-14,02:00:00,"Near Reno, Nevada",Mountain Lifeflight,Aerospatiale AS350,3,0,3,3,0,3,0
4734,2009-11-28,08:16:00,"Shanghai, China",Avient Aviation,McDonnell Douglas MD-11F,7,0,7,3,0,3,0
4735,2009-11-29,16:10:00,"Lyall Harbour, BC, Canada",Seair Seaplanes,de Havilland Canada DHC-2 Beaver MK- 1,8,7,1,6,6,0,0
4736,2010-01-22,00:10:00,"Off Sand Point, Alaska",Alaska Central Express,Beechcraft 1900C-1,2,0,2,2,0,2,0
4737,2010-01-25,02:35:00,"Off Na'ameh, Lebanon",Ethiopian Airlines,Boeing 737-8AS,90,82,8,90,82,8,0
4738,2010-01-25,14:30:00,"Near Senador Jose Porfírio, Brazil",Piquiatuba Taxi Aereo,Embraer EMB-110C Bandeirante,10,8,2,2,1,1,0
4739,2010-01-28,11:30:00,"Cotabato City, Philippines",Military - Philippine Air Force,GAF N22B Nomad,8,6,2,8,6,2,1
4740,2010-02-14,,"Near Saada, Yemen",Military - Yemeni Arm,Helicopter,11,9,2,11,9,2,2
4741,2010-04-10,10:41:00,"Smolensk, Russia",Military - Polish Air Force,Tupolev 154M,96,88,8,96,88,8,0
4742,2010-04-10,03:27:00,"Near Yelizovo, Russia",Kamchatka Airlines,Mi-8,18,15,3,10,8,2,
4743,2010-04-13,23:15:00,"Monterey, Mexico",Airborne Freight Company Union,Airbus A300B4-203F,5,0,5,5,0,5,2
4744,2010-04-21,21:10:00,"Pampanga, Philippines",Interisland Airlines,Antonov An-12BP,6,0,6,3,0,3,0
4745,2010-05-12,06:10:00,"Tripoli, Libya",Afriqiyah Airways,Airbus A330-202,104,93,11,103,92,11,0
4746,2010-05-15,15:10:00,"Near Poeketi, Suriname",Blue Wings Airlines,Antonv An-28,8,6,2,8,6,2,0
4747,2010-05-17,09:30:00,"Salang pass, Afghanistan",Pamir Airlines,Antonv An-24B,44,38,6,44,38,6,0
4748,2010-05-22,06:10:00,"Mangalore, India",Air India Express,Boeing 737-8HG,166,160,6,159,153,6,0
4749,2010-06-19,10:00:00,"Yangadou, Cameroon",Aero Service,CASA 212 Aviocar,11,9,2,11,9,2,0
4750,2010-06-23,05:59:00,"Quebec, Canada",Aéropro,Beechcraft A100 King Air,7,5,2,7,5,2,0
4751,2010-07-05,17:40:00,"Tuzla, Romania",Military - Romainian Air Force,Antonov AN-2,14,10,4,12,9.0,3,0
4752,2010-07-28,09:45:00,"Islamabad, Pakistan",Airblue,Airbus A321-231,152,146,6,152,146,6,0
4753,2010-07-28,18:22:00,"Near Elmendorf AFB, Alaska",Military - US Air Force,McDonnell Douglas C-17A Globemaster III,4,0,4,4,0,4,0
4754,2010-08-01,15:15:00,"Near Denali National Park, Alaska",All West Freight,Fairchild C-123K,3,0,3,3,0,3,0
4755,2010-08-03,01:19:00,"Igarka, Russia",Katekavia Airline,Antonov An-24 V,15,12,3,12,11,1,0
4756,2010-08-09,14:45:00,"Near Dillingham, Alaska",GCI Communications Corp.,de Havilland Canada DH-3T Otter,9,8,1,5,4,1,0
4757,2010-08-16,01:49:00,"San Andreas Island, Colombia",AIRES Colombia,Boeing B-737-73V,131,125,6,2,2,0,0
4758,2010-08-21,14:12:00,"Off Kaminshak Bay, Alaska",Branch River Air Service,de Havilland Canada DHC-2 Beaver,4,3,1,4,3,1,0
4759,2010-08-24,07:30:00,"Bastipur, Nepal",Agni Air,Dornier 228-101,14,11,3,14,11,3,0
4760,2010-08-24,22:10:00,"Yichun, China",Henan Airlines,Embraer ERJ-190-100LR,96,91,5,44,41,3,0
4761,2010-08-25,13:00:00,"Bandundu, Congo Democratic Republic",Filair,Let 410UVP-E,20,17,3,19,16,3,0
4762,2010-08-27,,"Buena Vista, Venezuela",Military - Venezuelan National Guard,Mi 17V-5,10,,,10,,,0
4763,2010-09-03,19:39:00,"Dubai, United Arab Emirates",United Parcel Service- UPS,Boeing B747-44AF,2,0,2,2,0,2,0
4764,2010-09-04,01:15:00,Fox Glacier Airstrip,Sky Dive New Zealand,Fletcher FU-24-954,9,8,1,9,8,1,0
4765,2010-09-13,10:32:00,"Puerto Ordaz, Venezuela",Conviasa Airline,ATR 42-320,51,47,4,17,14,3,0
4766,2010-09-21,,"Chopan district, Zabul Province, Afghanistan",International Security Assistance Force,Sikorsky UH-60 Black Hawk,13,,,10,,,0
4767,2010-10-06,,"Rasht Valley, Tajikistan",Military - Tajik National Guard,Mi-8,28,,,28,,,0
4768,2010-10-12,19:50:00,"Near Kabul, Afghanistan",National Air Cargo,Lockheed L-100 Hercules,8,0,8,8,0,8,0
4769,2010-10-21,,"Near Bugulumisa, Congo",Tracep,Let 410UVP,2,0,2,2,0,2,0
4770,2010-11-04,17:45:00,"Near Guasimal, Cuba",Aerocaribbean,ATR-72-212,68,61,7,68,61,7,0
4771,2010-11-05,07:10:00,"Near Karachi, Pakistan",JS Air,Beechcraft 1900C-1,21,17,4,21,17,4,0
4772,2010-11-25,12:07:00,"Strezhevoy, Russia",NARZ,Mil Mi-8T,10,,,7,,,0
4773,2010-11-28,01:53:00,"Karachi, Pakistan",Sun Way,Ilyushin Il-76TD,8,0,8,8,0,8,4
4774,2010-12-04,14:49:00,"Moscow, Russia",Dagestan Airlines,Tupolev Tu-154M,169,160,9,2,2,0,0
4775,2010-12-15,15:30:00,"Palunge Hill, Nepal",Tara Air,de Havilland Canada DHC-6 Twin Otter,22,19,3,22,19,3,0
4776,2011-01-01,15:25:00,"Surgut, Russia",Kogalmavia,Tupolev Tu-154B-2,124,116,8,3,3,0,0
4777,2011-01-09,19:45:00,"Orumiyeh, Iran",Iran Air,Boeing B-727-286,105,93,12,77,65,12,0
4778,2011-02-08,16:40:00,"Off Plettenberg Bay, South Africa",Majuba Aviation,Pilatus PC-12/47,9,7,2,9,7,2,0
4779,2011-02-10,09:45:00,"Cork, Ireland",Manx2,Swearingen SA-227BC Metro III,12,10,2,6,4,2,0
4780,2011-02-14,08:02:00,"Near Santa Ana Francisco Morazan, Honduras",Central American Airways,Let L-410 UVPE-20,14,12,2,14,12,2,0
4781,2011-03-21,15:30:00,"Pointe-Noire, Congo",Trans Air Cargo,Antonov 12BP,9,5,4,9,5,4,14
4782,2011-04-04,13:30:00,"Kinshasa, Congo",United Nations,Canadair CL-600 CRJ-100ER,33,29,4,32,28,4,0
4783,2011-04-19,13:57:00,"Tawang, India",Pawan Hans Helicopters Ltd.,Mil Mi-172,23,,,18,,,0
4784,2011-04-21,14:52:00,"Manaus, Brazil",AmazonavesAir Taxi,Embraer/Piper EMB-810C Seneca,7,6,1,7,6,1,0
4785,2011-05-07,14:00:00,"Off Kaimana, Indonesia",Merpati Nusantara Airlines,Xian MA-60,27,21,6,27,21,6,0
4786,2011-05-18,20:53:00,"Near Prahuaniyeu, Argentina",SOL Lineas Aereas,Saab 340A,22,19,3,22,19,3,0
4787,2011-06-20,23:40:00,"Petrozavodsk, Russia",RusAir Airlines,Tupolev Tu-134,52,43,9,47,39,8,0
4788,2011-07-06,23:00:00,"Near Bagram Air Base, Afghanistan",Silk Way Airlines,Ilyushin76TD,9,0,9,9,0,9,0
4789,2011-07-08,15:00:00,"Kisangani, Congo",Hewa Bora Airways,Boeing B-727-100,115,108,7,77,72,5,0
4790,2011-07-11,11:55:00,"Near Strezhevoy, Russia",Angara Airlines,Antonov An-24RV,37,33,4,7,7,0,0
4791,2011-07-13,11:53:00,"Recife, Brazil",NOAR Linhas Aéreas,Let L-401UVP-20,16,14,2,16,14,2,0
4792,2011-07-26,09:00:00,"Near Guelmim, Morocco",Military - Royal Moroccan Air Force,Lockheed C-130 Hercule,80,71,9,80,71,9,0
4793,2011-07-28,04:12:00,"Off Jeju, South Korean",Asiana Airlines,Boeing B-747-48EF,2,0,2,2,0,2,0
4794,2011-08-06,,"Tangi Valley, Afghanistan",Military - U.S. Army,Boeing CH-47 Chinook,38,,,38,,,0
4795,2011-08-09,14:34:00,"Near Omsukchan, Russia",Avis Amur,Antonov 12,11,2,9,11,2,9,0
4796,2011-08-20,12:50:00,"Resolute Bay, Nunavut, Canada",First Air,Boeing B-737-210C(A) Combi,15,11,4,12,8,4,0
4797,2011-08-26,19:00:00,"Mosby, Missouri",LifeNet,Eurocopter AS350B2,4,3,1,4,3,1,0
4798,2011-09-02,17:48:00,"Juan Fernandez Island, Chile",Chilean Air Force,CASA C-212 Aviocar 300DF,21,17,4,21,17,4,0
4799,2011-09-06,18:50:00,"Near Trinidad, Bolivia",Aerocon,Swearingen SA-227BC Metroliner III,9,7,2,8,6,2,0
4800,2011-09-07,15:50:00,"Yaroslavl, Russia",YAK Service,Yakovlev 42D,45,37,8,44,37,7,0
4801,2011-09-14,12:00:00,"Huambo, Angola",Military - FANA Forca Aerea Nacional Angolana,Embraer 120ER Brasilia,36,34,2,30,30,0,0
4802,2011-09-16,16:25:00,"Reno, Nevada",Private - Aero Trans Corp,North American P-51D-15-NA Mustang,1,0,1,1,0,1,10
4803,2011-09-22,13:15:00,"Yellowknife, Northwest Territories, Canada",Arctic Sunwest Charters,De Havilland Canada DHC-6-300 Twin Otter,9,7,2,2,0,2,0
4804,2011-09-25,07:31:00,"Near Kathmandu, Nepal",Buddha Air,Beechcraft 1900D,19,16,3,19,16,3,0
4805,2011-09-29,07:38:00,"Near Bohorok, Indonesia",Nusantara Buana Air,CASA NC-212 Aviocar 200,18,14,4,18,14,4,0
4806,2011-10-13,17:00:00,"Near Madang, Papua New Guinea",Airline PNG,de Havilland Canada DHC-8-102,32,28,4,28,26,2,0
4807,2011-10-27,04:12:00,"Vancouver, BC, Canada",Northern Thunderbird Air Inc.,Beechcraft 100 King Air,9,7,2,1,0,1,0
4808,2011-11-10,12:14:00,"Near Kilohana, Molokai, Hawaii",Blue Hawaiian Helicopter,Eurocopter EC-130 B4,5,4,1,5,4,1,0
4809,2011-11-11,08:55:00,"Near Santa Catarina Atoyzingo, Mexico",Fuerza Aerea Mexicana,Aerospatiale AS 332L1 Super Puma,8,7,1,8,7,1,0
4810,2011-12-07,16:45:00,"Near Henderson, Nevada",Sundance Helicopters Inc.,Aerospatiale AS-350 B2 Ecureuil,5,4,1,5,4,1,0
4811,2011-12-26,05:54:00,"Green Grove, Florida",,Bell 206B,3,2,1,3,2,1,0
4812,2012-01-30,08:45:00,"Namoya, Congo",TRACEP Congo Aviation,Antonov AN-28,5,3,3,3,1,2,0
4813,2012-03-15,07:15:00,"Near San Juan, Puerto Rico",Jet One Express,Convair CV-340,2,0,2,2,0,2,0
4814,2012-03-16,10:45:00,"Kabul, Afghanistan",Military - Turkish Army (NATO),Sikorsky S-70A-28,12,,,12,,,4
4815,2012-04-02,07:44:00,"Tyumen, Russia",UTAir,ATR 72-201,43,39,4,33,29,4,0
4816,2012-04-20,18:40:00,"Islamabad, Pakistan",Bhoja Airlines,Boeing 737-236,127,121,6,127,121,6,0
4817,2012-04-30,16:30:00,"Sabanagrande, Colombia",Military -Fuerza Aerea Colombiana,Bell 212,13,11,2,13,11,2,0
4818,2012-05-09,15:30:00,"Near Cidahu, Indonesia",Sukhoi,Sukhoi Superjet 100-95,45,39,6,45,39,6,0
4819,2012-05-14,09:15:00,"Jomsom, Nepal",Agni Air,Dornier 228-212,21,18,3,15,13,2,0
4820,2012-06-02,15:30:00,"Accra, Ghana",Allied Air,Boeing B-727-200,4,0,4,0,0,4,12
4821,2012-06-03,16:45:00,"Lagos, Nigeria",Dana Air,McDonnell Douglas MD-83,153,146,7,153,146,7,10
4822,2012-06-06,,"Hualla Hualla, Mount Mamarosa, Peru",HeliCusco,Sikorsly S-58ET,14,12,2,14,12,2,0
4823,2012-06-11,,"Near Serov, Russia",Illegal flight,Antonov An-2R,13,12,1,13,12,1,0
4824,2012-06-21,14:45:00,"Jakarta, Indonesia",Military - Indonesian Air Force,Fokker F-27 Friendship 400M,7,0,7,7,0,7,4
4825,2012-08-18,16:25:00,"Off Masbate Island, Philippines",Aviatour's Fly'n Inc.,PA-34-200 Seneca I,4,2,2,3,2,1,0
4826,2012-08-19,08:00:00,"Talodi, Sudan",Alfa Airlines,Antonov An-26-100,32,26,6,32,26,6,0
4827,2012-09-12,12:28:00,"Near Palana, Russia",Petropavlovsk-Kamchatsky Air Enteprise,Antonov An-28,14,12,2,10,8,2,0
4828,2012-09-28,06:15:00,"Kathmandu, Nepal",Sita Air,Dornier 228-202,19,16,3,19,16,3,0
4829,2012-10-07,12:00:00,"Near Omdurman, Sudan",Military - Sudanese Air Force,Antonov An-12BP,22,16,6,15,,,0
4830,2012-10-07,16:16:00,Antigua,Fly Montserrat,Britten-Norman BN-2A-26 Islander,4,3,1,3,2,1,0
4831,2012-11-21,,"San'a, Yemen",Military - Yemen Air Force,Antonov An-26,10,0,10,10,0,10,0
4832,2012-11-30,17:50:00,"Near Brazzaville, Congo",Aero Service,Ilysushin Il-76T,7,0,7,7,0,7,25
4833,2012-12-05,09:45:00,"Near Ladysmith, South Africa",Military - South African Air Force,Douglas C47-TP,11,5,6,11,5,6,0
4834,2012-12-09,03:30:00,"Near Iturbide, Mexico",Starwood Management LLC,Learjet 25,7,5,2,7,5,2,0
4835,2012-12-25,18:55:00,"Near Shymkent, Kazakhstan",Military - Kazakhstan Border Guards,Antonov AN-72-100D,27,20,7,27,20,7,0
4836,2012-12-25,08:50:00,"Heho, Myanmar",Air Bagan,Fokker 100,71,65,6,1,0,1,1
4837,2012-12-29,16:33:00,"Moscow, Russia",Red Wings Airlines,Tupolev TU-204-100V,8,0,8,5,0,5,0
4838,2013-01-02,20:57:00,"Near Clear Lake, Iowa",Med-Trans Corporaion,Bell 407,3,2,1,3,2,1,0
4839,2013-01-04,11:40:00,"Off Los Roques, Venezuela",Transaereo 5074,Britten Norman BN-2A-27 Islander,6,5,1,6,5,1,0
4840,2013-01-29,13:13:00,"Near Kyzyltu, Kazakhstan",SCAT Air,Canadair CRJ-200ER,21,16,5,21,16,5,0
4841,2013-02-13,18:09:00,"Donetsk, Ukraine",South Airlines,Antonov AN-24RV,45,41,4,5,5,0,0
4842,2013-03-04,17:55:00,"Goma, Congo",Compagnie Africaine d' Aviation (CAA),Fokker 50,10,4,6,7,1,6,0
4843,2013-03-08,08:15:00,"Near Dillingham, Alaska",Ace Air Cargo,Beechcraft 1900C,2,0,2,2,0,2,0
4844,2013-04-13,15:35:00,"Denpasar, Indonesia",Lion Air,Boeing B-737-8GP,108,101,7,0,0,0,0
4845,2013-04-29,15:25:00,"Bagram Air Base, Afghanistan",National Air Cargo,Boeing B-747-428BCF,7,0,7,7,0,7,0
4846,2013-05-31,12:11:00,"Moosonee, Ontario",Ornge Air Ambulance,Sikorsky S-76,4,2,2,4,2,2,0
4847,2013-06-25,,"Gaurikund, near Kedarnath, Uttarakhand State, India.",Indian Air Force,MI 172 V5 helicopter,20,15,5,20,15,5,0
4848,2013-07-06,11:38:00,"San Francisco, California",Asiana Airlines,Boeing B-777-28EER,307,291,16,3,3,0,0
4849,2013-07-07,11:20:00,"Soldotna, Alaksa",Rediske Air,de Havilland Canada DHC-3T,10,9,1,10,9,1,0
4850,2013-08-09,08:00:00,"Mogadishu, Somalia",Military - Ethiopian Air Force,Antonov An-12,6,0,6,4,0,4,0
4851,2013-08-14,04:49:00,"Birmingham, Alabama",United Parcel Service,Airbus A300F-622R,2,0,2,2,0,2,0
4852,2013-10-03,09:32:00,"Lagos, Nigeria",Associated Aviation,Embraer 120RT Brasilia,20,13,7,16,11,5,0
4853,2013-10-10,14:50:00,"Kudat, Malaysia",MASwings,de Havilland Canada DHC-6 Twin Otter 310,16,14,2,2,1,1,0
4854,2013-10-16,16:10:00,"Near Pakse, Laos",Lao Airlines,ATR-72-50,49,44,5,49,44,5,0
4855,2013-11-03,16:00:00,"Riberalta, Bolivia",Aerocon,Swearingen SA227-AC Metro III,18,16,2,8,8,0,0
4856,2013-11-09,10:30:00,"Pujungan, Malinau district, Borneo",Military - Indonesian Army,Mil- Mi-17B-5,21,13,8,13,7,6,0
4857,2013-11-10,18:34:00,"Red Lake, Ontario, Canada",Bearskin Airlines,Swearingen SA227-AC Metro II,7,5,2,5,3,2,0
4858,2013-11-17,19:20:00,"Near Kazan, Russia",Tararstan Airlilnes,Boeing 737-53A,50,44,6,50,44,6,0
4859,2013-11-29,20:25:00,Glasgow Scotland,Bond Air Services Ltd.,Eurocopter EC135 T2,3,2,1,3,2,1,5
4860,2013-11-29,13:30:00,"Bwabwata National Park, Nambia",Mozambique Airline,Embraer ERJ-190AR,33,27,6,33,27,6,0
4861,2013-12-05,,"Near Cachimbo, Brazil",Heringer Taxi Aero,Britten Norman BN-2A-3 Islander,5,3,2,5,3,2,0
4862,2013-12-26,21:39:00,"Irkutsk, Russia",IrAvia,Antonov 12,9,3,6,9,3,6,0
4863,2014-01-20,16:34:00,Near Petreasa Romania,Scoala Superioara de Aviatie Civla,Britten Norman BN-2A-27 Islander,7,5,2,2,1,1,0
4864,2014-02-11,11:59:00,"Near Ain Kercha, Algeria",Military - Algerian Air Force,Lockheed C-130H-30 Hercules,77,73,4,76,72,4,0
4865,2014-02-16,13:15:00,"Sandhikhark, Nepal",Nepal Airlines,de Havilland Canada DHC-6 Twin Otter 300,18,15,3,18,15,3,0
4866,2014-02-21,01:45:00,"Grombalia, Tunisia",Libyan Air Cargo,Antonov 26,11,6,5,11,6,5,0
4867,2014-03-08,02:41:00,South Indian Ocean,Malaysia Airlines,Boeing 777-200,239,227,12,239,227,12,0
4868,2014-03-18,07:52:00,"Seattle, Washington",Helicopters Inc / KOMO TV,Urocopter AS350 B2,2,1,1,2,1,1,0
4869,2014-04-19,19:45:00,"Ramos Arizpe, Mexico",Lineas Aereas Comerciales,British Aerospace BAe 125-700A Hawker,8,6,2,8,6,2,0
4870,2014-04-20,15:30:00,"Jamijarvi, Finland",Suomen Urheiluilmailijat,Aerocomp Comp Air 8,8,7,1,8,7,1,0
4871,2014-05-08,12:45:00,"Near San Vicente del Caguan, Colombia",Alisansa Colombia,Douglas DC-3C,6,0,6,6,0,6,0
4872,2014-05-17,08:00:00,"Xiang Khouang province, Laos",Laos Air Force,Antonov 74TK-300,17,11,6,16,10,6,0
4873,2014-06-14,00:50:00,"Lugansk, Ukraine",Military - Ukraine Air Force,Ilyushin 76MD,49,40,9,49,40,9,0
4874,2014-07-02,,"Near Nairobi, Kenya",Skyward International Aviation,Fokker 50,4,0,4,4,0,4,0
4875,2014-07-07,07:50:00,"Thach That district, Vietnam",Military - Vietnam People's Army Air Force,Mil Mi-171,19,21,2,18,,,0
4876,2014-07-17,16:19:00,"Hrabove, Ukraine",Malaysia Airlines,Boeing 777-2H6ER,298,283,15,298,283,15,0
4877,2014-07-23,19:06:00,"Magong, Taiwan",TransAsia Airways,ATR 72-500,58,54,4,48,44,4,0
4878,2014-07-24,01:47:00,"Aguelhok, Mali",Air Algerie,Mc Donnell Douglas MD-83,116,110,6,116,110,6,0
4879,2014-08-10,09:18:00,"Tehran, Iran",Sepahan Airlines,HESA Iran-140-100,48,40,8,39,31,8,0
4880,2014-08-30,02:44:00,"Tamanraset, Algeria",Ukraine Air Alliance,Antonov An-12BK,7,5,2,7,5,2,0
4881,2014-08-31,19:45:00,"Mwanza, Tanzania",Safari Express Cargo,Fokker F-27 MK 500,3,1,2,3,1,2,0
4882,2014-09-20,09:35:00,"Near Port Moresby, Papua New Guinea",Hevlift,de Havilland Canada DHC-6 Twin Otter 300,9,7,2,4,2,2,0
4883,2014-10-04,01:56:00,"Wichita Falls, Texas",Air Evac Lifeteam,Bell 206L,4,1,3,2,1,1,0
4884,2014-12-28,03:00:00,"Near Uvira, Congo",Air Sirin,Antonov An-26,6,0,6,6,0,6,0
4885,2014-12-28,06:18:00,Java Sea,AirAsia,Airbus A-320-216,162,155,7,162,155,7,0
4886,2015-01-18,,"Near Abu adh Dhuhur Air Base, Syria",Syrian Air Force,Antonov An-26,37,35,2,37,35,2,0
4887,2015-02-04,10:55:00,"Taipei, Taiwan",Transasia,ATR 72-600,58,53,5,43,39,4,0
4888,2015-03-09,,"Villa Castelli, Argentina",Private,Both Eurocopter AS350B3,10,8,2,10,8,2,0
4889,2015-03-24,10:53:00,"Near Digne-Les-Bains, France",Germanwings,Airbus A320-211,150,144,6,150,144,6,0
4890,2015-06-25,13:43:00,"Ella Lake, Alaska",Promech Air,de Havilland DHC-3T Vazar TurbineOtter,9,8,1,9,8,1,0
4891,2015-06-30,11:48:00,"Medan, Indonesia",Military - Indonesian Air Force,Lockheed C130-B Hercules,122,110,12,122,110,12,19
4892,2015-07-31,,"Near Agustin Codazzi, Colombia",Military - Colombia Air Force,CASA CN-235-100,11,0,11,11,0,11,0
4893,2015-08-12,08:45:00,"Ninia, Indonesia",Komala Air,Pacific Aerospace,6,4,2,1,0,1,0
4894,2015-08-16,14:55:00,"Tangok mountain, Papua",Trigana Air Service,ATR 42-300,54,49,5,54,49,5,0
4895,2015-09-05,19:08:00,"Off Dakar, Near Dioubel, Senegal",Senegalair,Hawker Siddeley HS-125,7,5,2,7,2,5,0
4896,2015-09-15,06:24:00,"Iliamna East Wind Lake, Alaska",Rainbow King Lodge,de Havilland Canada DHC 3T Turbine Otter,7,6,1,3,3,0,0
4897,2015-10-02,00:19:00,"Jalalabad, Afghanistan",Military - U.S. Army,Lockheed C-130J Hercules,11,5,6,11,5,6,2
4898,2015-10-02,14:29:00,"Near Masamba, Indonesia",Avistar Mandari,de Havilland DHC-6 Twin Otter,10,7,3,10,7,3,0
4899,2015-10-31,08:30:00,"Near Ilaga, Indonesia",Trigana Air Service,de Havilland DCH-4T Caribou,4,0,4,4,0,4,0
4900,2015-10-31,06:13:00,"Near Hasna, Egypt",Metrojet,Airbus A321-231,224,217,7,224,217,7,0
4901,2015-11-04,09:00:00,"Juba, South Sudan",Allied Services Limited,Antonov 12BK,43,38,5,41,37,4,0
4902,2015-11-21,11:55:00,"Fox Glacier, South Valley, New Zealand",Alpine Adventures,Aerospatiale AS 350B2 Ecureuil,7,6,1,7,6,1,0
4903,2015-11-24,10:15:00,"Near Igarka, Russia",Turuhan Avia,Mil MI-8T,26,22,4,15,13,2,0
4904,2016-01-08,00:20:00,"Akkajaure Lake, Norrbotten, Sweden",West Air Sweden,Canadair CRJ-200,2,0,2,2,0,2,0
4905,2016-02-02,,"Near Mogadishu, Somalia",Daallo Airlines,Airbus A321-111,72,72,0,1,1,0.0,0
4906,2016-02-24,08:15:00,"Dana, Nepal",Tara Air,de Havilland DHC-6 Twin Otter 400,23,20,3,23,20,3,0
4907,2016-02-26,,"250 miles northwest of Kathmandu, Nepal",Kasthamandap Airlines,PAC 750XL,11,9,2,2,0,2,0
4908,2016-03-09,09:05:00,"Cox's Bazar, Bangladesh",True Aviation Ltd.,Antonov AN-26,4,0,4,3,0,3,0
4909,2016-03-15,14:30:00,"Fatima Pastaza, Ecuador",Military - Ecuador Army,IAI Attava 201,22,19,3,22,19,3,0
4910,2016-03-19,03:41:00,"Rostov-on-Don, Russia",Flydubai,Boeing 737-8KN (WL),62,55,7,62,55,7,0
4911,2016-03-29,11:40:00,"Magdelen Islands, Quebec, Canada",Marquise Aviation Corp.,Mitsubishi MU-2B 60 Marquise,7,5,2,7,5,2,0
4912,2016-04-04,15:30:00,"Near Pigeon Forge, Tennessee",Smoky Mountain Helicopters,Bell 206L,5,4,1,5,4,1,0
4913,2016-04-13,14:20:00,"Kiunga, Papua New Guinea",Sunbird Aviation,Britten-Norman Islander,12,11,1,12,11,1,0
4914,2016-04-29,11:50:00,"Sorta, Norway",CHC Helikopter Service,Eurocopter EC225LP Super Puma M2+,13,11,2,13,11,2,0
4915,2016-05-19,02:49:00,175 miles off the Egyptian coast,EgyptAir,Airbus A320-232,66,56,10,66,56,10,0
4916,2016-07-22,,"Bay of Bengal, Indian Ocean",Indian Air Force,Antonov 32,29,23,6,29,23,6,0
4917,2016-07-30,07:42:00,"Near Lockhart, Texas",Heart of Texas Hot Air Balloon Rides,Kubicek BB85Z Hot Air Balloon,16,15,1,16,15,1,
4918,2016-08-05,12:38:00,"Dubai, United Arab Emirates",Emirates,Boeing 777-31H,300,282,18,0,0,0,1
4919,2016-08-31,11:00:00,"Russian Mission, Alaksa",Hageland Aviiation,Cessna 208 Grand Caravan,5,4,1,5,4,1,0
4920,2016-10-24,07:20:00,Malta International Airport,AE Aviation,Swearingen SA277-AT Expditer,5,3,2,5,3,2,0
4921,2016-11-28,22:00:00,"Near La Union, Colombia",LAMIA Bolivia,Avro RJ-85,77,68,9,71,64,7,0
4922,2016-12-03,11:22:00,"Near Tanjung Pinanga, Indonesia",Indonesian Police,M28 Skytruck,13,8,5,13,8,5,0
4923,2016-12-07,16:20:00,"Near Havlien, Pakistan",Pakistan International Airlines,ATR-42-500,48,42,6,48,42,6,0
4924,2016-12-18,06:10:00,"Near Wamena, Papua, Indonesia",Indonesian Air Force,Lockheed C-130H Hercules,13,10,3,13,10,3,0
4925,2016-12-20,17:23:00,"Puerto Carreno, Colombia",Aerosucre Colombia,Boeing 727-2JOF,6,0,6,5,0,5,0
4926,2016-12-25,05:27:00,"Near Adar, Russia",Russian Air Force,Tupolev 154B-2,92,84,8,92,84,8,0
4927,2017-01-16,07:19:00,"Bishkek, Kyrgyzstan",My Cargo Airlines (ACT Airlines),Boeing 747-412F,4,0,4,4,0,4,35
4928,2017-02-21,09:00:00,"Melbourne, Victoria, Australia",Australian Corporate Jet Centres PTY. LTD,Beechcraft B200 Super King Air,5,4,1,5,4,1,0
4929,2017-03-10,11:20:00,"Istanbul, Turkey",Swan Aviation,Sikorsky S-76C,7,5,2,7,5,2,0
4930,2017-03-27,08:15:00,"Mautaer, Zimbabwe",ETA Air Charter,Britten-Norman BN2 Islander,6,4,2,6,4,2,0
4931,2017-05-05,06:53:00,"Charleston, West Virginia",Air Cargo Carriers,Shorts 300-200,2,0,2,2,0,2,0
4932,2017-05-27,14:02:00,"Tenzing, Nepal",Summit Air,Let L-410UVP-E20,3,0,3,2,0,2,0
4933,2017-06-07,13:35:00,"Off Dawei, Myanmar",Military - Myanmar Air Force,Shaanxi Y-8F-200W,122,108,14,122,108,14,0
4934,2017-06-28,10:15:00,"Mount Gambier, South Australia",Angel Flight,Socata TB1-10 Tobago,3,2,1,3,2,1,0
4935,2017-07-10,16:00:00,"Near Itta Bena, Mississipi",USMC,Lockheed KC-130T Hercules,16,14,2,16,14,2,0
4936,2017-09-30,07:30:00,"Near Kinshasa, Congo",Air Force of the Democratic Republic of the Congo,Antonov An-12B,12,6,6,12,6,6,0
